id,q1_1,q1_2,q1_3,op,q2_1,q2_2,q2_3
25443,6,2,5,-,5,0,0
25444,6,2,5,-,2,0,0
25445,6,4,5,-,2,0,0
25446,3,7,8,-,2,0,0
25447,2,1,4,-,1,0,0
25448,3,2,9,-,1,0,0
25449,4,2,7,-,1,0,0
25450,6,6,8,-,3,0,0
25451,3,2,6,-,2,0,0
25452,4,3,7,-,1,0,0
25453,4,2,6,-,1,0,0
25454,6,5,7,-,3,0,0
25455,5,3,5,-,1,0,0
25456,6,6,9,-,3,0,0
25457,6,5,7,-,2,0,0
25458,3,6,8,-,1,0,0
25459,5,7,8,-,3,0,0
25460,6,6,7,-,3,0,0
25461,4,7,9,-,2,0,0
25462,6,4,8,-,4,0,0
25463,4,4,8,-,1,0,0
25464,6,7,9,-,3,0,0
25465,3,2,5,-,1,0,0
25466,5,2,5,-,3,0,0
25467,6,7,8,-,4,0,0
25468,5,6,9,-,4,0,0
25469,5,5,6,-,2,0,0
25470,5,3,6,-,1,0,0
25471,6,3,8,-,4,0,0
25472,4,1,6,-,3,0,0
25473,5,4,5,-,2,0,0
25474,6,1,7,-,5,0,0
25475,5,1,8,-,4,0,0
25476,4,4,9,-,2,0,0
25477,5,2,9,-,2,0,0
25478,3,1,4,-,2,0,0
25479,6,1,3,-,5,0,0
25480,3,1,8,-,1,0,0
25481,6,1,8,-,3,0,0
25482,2,4,7,-,1,0,0
25483,6,2,6,-,1,0,0
25484,5,3,5,-,3,0,0
25485,5,5,7,-,1,0,0
25486,6,4,5,-,4,0,0
25487,5,7,8,-,4,0,0
25488,5,4,5,-,3,0,0
25489,2,5,9,-,1,0,0
25490,5,4,9,-,4,0,0
25491,4,3,5,-,3,0,0
25492,4,1,7,-,2,0,0
25493,4,2,7,-,3,0,0
25494,3,4,6,-,1,0,0
25495,3,3,5,-,1,0,0
25496,5,7,9,-,1,0,0
25497,4,3,6,-,1,0,0
25498,5,1,9,-,3,0,0
25499,6,6,9,-,2,0,0
25500,6,2,9,-,1,0,0
25501,5,2,7,-,1,0,0
25502,5,5,8,-,4,0,0
25503,3,5,8,-,1,0,0
25504,2,4,9,-,1,0,0
25505,3,3,4,-,1,0,0
25506,4,4,9,-,3,0,0
25507,5,7,8,-,1,0,0
25508,5,6,9,-,3,0,0
25509,5,1,9,-,4,0,0
25510,6,5,7,-,4,0,0
25511,5,4,6,-,2,0,0
25512,2,2,7,-,1,0,0
25513,6,1,6,-,4,0,0
25514,4,3,6,-,3,0,0
25515,6,2,6,-,5,0,0
25516,5,4,6,-,1,0,0
25517,4,4,8,-,3,0,0
25518,4,3,9,-,1,0,0
25519,2,2,4,-,1,0,0
25520,2,4,5,-,1,0,0
25521,6,5,8,-,4,0,0
25522,3,1,3,-,1,0,0
25523,5,6,8,-,1,0,0
25524,6,3,4,-,2,0,0
25525,3,6,9,-,1,0,0
25526,6,2,9,-,3,0,0
25527,5,4,7,-,2,0,0
25528,4,2,8,-,1,0,0
25529,6,5,9,-,3,0,0
25530,3,4,8,-,1,0,0
25531,4,3,5,-,1,0,0
25532,3,3,7,-,1,0,0
25533,3,5,6,-,1,0,0
25534,6,2,7,-,1,0,0
25535,5,5,7,-,4,0,0
25536,3,2,5,-,2,0,0
25537,5,2,7,-,3,0,0
25538,4,1,9,-,3,0,0
25539,4,5,8,-,2,0,0
25540,5,5,9,-,2,0,0
25541,2,3,6,-,1,0,0
25542,6,4,5,-,1,0,0
25543,4,5,9,-,3,0,0
25544,3,5,9,-,2,0,0
25545,5,1,9,-,1,0,0
25546,4,2,6,-,3,0,0
25547,4,6,9,-,1,0,0
25548,4,5,6,-,3,0,0
25549,2,6,8,-,1,0,0
25550,3,5,7,-,1,0,0
25551,6,4,7,-,5,0,0
25552,6,3,6,-,1,0,0
25553,2,2,6,-,1,0,0
25554,6,4,7,-,4,0,0
25555,5,1,8,-,1,0,0
25556,4,6,7,-,2,0,0
25557,5,4,5,-,4,0,0
25558,4,6,9,-,2,0,0
25559,4,1,9,-,2,0,0
25560,5,7,9,-,2,0,0
25561,6,5,9,-,2,0,0
25562,6,2,3,-,3,0,0
25563,5,3,7,-,3,0,0
25564,4,4,7,-,3,0,0
25565,5,2,9,-,1,0,0
25566,6,3,5,-,4,0,0
25567,3,1,9,-,2,0,0
25568,6,1,8,-,4,0,0
25569,5,2,3,-,1,0,0
25570,6,2,6,-,3,0,0
25571,6,2,8,-,3,0,0
25572,5,1,7,-,2,0,0
25573,6,4,6,-,3,0,0
25574,4,4,6,-,1,0,0
25575,5,5,6,-,1,0,0
25576,6,4,5,-,3,0,0
25577,5,3,9,-,4,0,0
25578,6,2,7,-,4,0,0
25579,5,1,5,-,2,0,0
25580,3,5,8,-,2,0,0
25581,6,5,6,-,4,0,0
25582,4,1,4,-,3,0,0
25583,4,6,8,-,2,0,0
25584,3,2,8,-,2,0,0
25585,4,3,4,-,2,0,0
25586,4,6,7,-,1,0,0
25587,6,7,8,-,1,0,0
25588,6,1,3,-,4,0,0
25589,6,3,9,-,1,0,0
25590,3,6,9,-,2,0,0
25591,4,4,8,-,2,0,0
25592,6,7,9,-,4,0,0
25593,4,1,6,-,2,0,0
25594,5,6,8,-,2,0,0
25595,6,3,9,-,2,0,0
25596,6,1,5,-,5,0,0
25597,5,4,9,-,2,0,0
25598,4,3,4,-,3,0,0
25599,6,1,6,-,1,0,0
25600,6,3,6,-,4,0,0
25601,5,1,3,-,1,0,0
25602,2,3,5,-,1,0,0
25603,4,3,9,-,2,0,0
25604,6,5,7,-,1,0,0
25605,4,5,9,-,1,0,0
25606,2,2,5,-,1,0,0
25607,3,3,4,-,2,0,0
25608,2,4,6,-,1,0,0
25609,6,1,8,-,5,0,0
25610,3,5,9,-,1,0,0
25611,6,6,8,-,1,0,0
25612,5,1,3,-,4,0,0
25613,5,2,4,-,3,0,0
25614,5,6,8,-,3,0,0
25615,5,5,9,-,3,0,0
25616,2,5,7,-,1,0,0
25617,6,3,5,-,5,0,0
25618,2,1,8,-,1,0,0
25619,3,4,8,-,2,0,0
25620,6,4,8,-,1,0,0
25621,4,4,6,-,3,0,0
25622,4,3,8,-,1,0,0
25623,4,1,5,-,3,0,0
25624,4,3,9,-,3,0,0
25625,5,3,7,-,4,0,0
25626,4,5,7,-,3,0,0
25627,4,2,3,-,3,0,0
25628,5,2,4,-,2,0,0
25629,3,1,9,-,1,0,0
25630,4,4,5,-,3,0,0
25631,5,6,7,-,2,0,0
25632,6,6,9,-,5,0,0
25633,4,6,7,-,3,0,0
25634,4,3,8,-,3,0,0
25635,3,4,7,-,2,0,0
25636,4,3,6,-,2,0,0
25637,6,7,8,-,2,0,0
25638,6,5,9,-,5,0,0
25639,4,1,7,-,1,0,0
25640,6,4,6,-,5,0,0
25641,6,4,9,-,3,0,0
25642,6,1,5,-,3,0,0
25643,4,4,9,-,1,0,0
25644,5,1,3,-,2,0,0
25645,3,3,9,-,2,0,0
25646,3,3,9,-,1,0,0
25647,6,4,9,-,1,0,0
25648,5,1,6,-,1,0,0
25649,4,4,7,-,1,0,0
25650,4,5,8,-,1,0,0
25651,6,7,9,-,5,0,0
25652,3,2,3,-,1,0,0
25653,5,3,4,-,1,0,0
25654,4,6,8,-,3,0,0
25655,5,2,5,-,2,0,0
25656,6,6,9,-,4,0,0
25657,2,1,3,-,1,0,0
25658,3,4,5,-,2,0,0
25659,5,7,9,-,4,0,0
25660,3,1,7,-,1,0,0
25661,3,3,5,-,2,0,0
25662,3,3,7,-,2,0,0
25663,3,2,4,-,2,0,0
25664,6,2,6,-,2,0,0
25665,6,6,9,-,1,0,0
25666,6,2,4,-,5,0,0
25667,6,6,7,-,4,0,0
25668,4,4,5,-,1,0,0
25669,4,2,3,-,1,0,0
25670,5,2,4,-,1,0,0
25671,5,1,5,-,3,0,0
25672,6,7,9,-,2,0,0
25673,5,2,3,-,2,0,0
25674,5,2,3,-,4,0,0
25675,5,1,7,-,3,0,0
25676,4,2,8,-,3,0,0
25677,5,3,8,-,2,0,0
25678,5,5,8,-,3,0,0
25679,5,5,9,-,1,0,0
25680,3,1,8,-,2,0,0
25681,5,5,8,-,2,0,0
25682,4,3,7,-,3,0,0
25683,6,1,6,-,3,0,0
25684,4,2,7,-,2,0,0
25685,5,3,8,-,3,0,0
25686,4,3,7,-,2,0,0
25687,6,5,6,-,2,0,0
25688,4,1,4,-,2,0,0
25689,4,2,5,-,1,0,0
25690,3,4,5,-,1,0,0
25691,4,2,3,-,2,0,0
25692,6,2,3,-,4,0,0
25693,4,1,8,-,3,0,0
25694,5,3,4,-,4,0,0
25695,5,3,9,-,3,0,0
25696,6,3,9,-,5,0,0
25697,4,2,9,-,1,0,0
25698,5,4,9,-,1,0,0
25699,3,3,8,-,2,0,0
25700,6,6,8,-,2,0,0
25701,6,3,5,-,1,0,0
25702,5,5,7,-,3,0,0
25703,6,1,3,-,3,0,0
25704,6,6,7,-,5,0,0
25705,3,2,8,-,1,0,0
25706,3,2,6,-,1,0,0
25707,4,1,3,-,3,0,0
25708,4,1,6,-,1,0,0
25709,3,1,5,-,2,0,0
25710,5,4,8,-,4,0,0
25711,5,5,6,-,4,0,0
25712,6,4,8,-,2,0,0
25713,6,4,9,-,2,0,0
25714,6,1,3,-,2,0,0
25715,3,2,3,-,2,0,0
25716,6,3,6,-,5,0,0
25717,6,2,8,-,4,0,0
25718,5,2,9,-,3,0,0
25719,6,1,5,-,1,0,0
25720,6,2,3,-,1,0,0
25721,5,4,5,-,1,0,0
25722,5,2,4,-,4,0,0
25723,4,1,4,-,1,0,0
25724,4,5,6,-,1,0,0
25725,6,5,8,-,5,0,0
25726,5,3,7,-,2,0,0
25727,4,1,9,-,1,0,0
25728,6,4,9,-,5,0,0
25729,6,4,8,-,3,0,0
25730,5,4,7,-,1,0,0
25731,6,4,7,-,2,0,0
25732,6,2,4,-,2,0,0
25733,5,5,6,-,3,0,0
25734,6,1,5,-,4,0,0
25735,6,6,7,-,1,0,0
25736,6,4,7,-,3,0,0
25737,4,1,8,-,2,0,0
25738,5,1,8,-,2,0,0
25739,4,5,7,-,2,0,0
25740,4,2,4,-,2,0,0
25741,5,1,4,-,4,0,0
25742,6,1,9,-,3,0,0
25743,6,2,5,-,3,0,0
25744,5,1,4,-,1,0,0
25745,6,3,6,-,3,0,0
25746,3,1,6,-,1,0,0
25747,3,5,7,-,2,0,0
25748,6,5,8,-,3,0,0
25749,4,1,7,-,3,0,0
25750,6,2,7,-,5,0,0
25751,5,4,6,-,4,0,0
25752,6,1,4,-,1,0,0
25753,6,1,7,-,2,0,0
25754,6,1,3,-,1,0,0
25755,5,3,4,-,3,0,0
25756,6,2,9,-,5,0,0
25757,5,6,7,-,3,0,0
25758,6,1,4,-,5,0,0
25759,6,4,6,-,2,0,0
25760,6,3,8,-,3,0,0
25761,5,3,6,-,2,0,0
25762,4,5,8,-,3,0,0
25763,5,2,6,-,1,0,0
25764,6,1,7,-,1,0,0
25765,6,2,8,-,2,0,0
25766,3,3,8,-,1,0,0
25767,5,1,7,-,4,0,0
25768,6,3,6,-,2,0,0
25769,5,1,5,-,1,0,0
25770,6,1,8,-,1,0,0
25771,6,3,4,-,1,0,0
25772,6,2,4,-,1,0,0
25773,6,2,5,-,1,0,0
25774,6,3,5,-,3,0,0
25775,6,2,9,-,2,0,0
25776,6,5,8,-,2,0,0
25777,3,1,4,-,1,0,0
25778,5,2,6,-,2,0,0
25779,6,2,4,-,3,0,0
25780,5,2,8,-,4,0,0
25781,6,3,5,-,2,0,0
25782,5,1,4,-,2,0,0
25783,5,6,7,-,4,0,0
25784,3,2,7,-,1,0,0
25785,6,1,7,-,4,0,0
25786,6,2,3,-,2,0,0
25787,5,1,5,-,4,0,0
25788,6,2,6,-,4,0,0
25789,6,3,7,-,2,0,0
25790,6,1,8,-,2,0,0
25791,5,3,5,-,4,0,0
25792,5,2,5,-,1,0,0
25793,6,1,4,-,3,0,0
25794,5,1,6,-,4,0,0
25795,6,3,4,-,3,0,0
25796,5,2,5,-,4,0,0
25797,6,5,9,-,4,0,0
25798,6,1,5,-,2,0,0
25799,6,4,8,-,5,0,0
25800,4,1,3,-,2,0,0
25801,6,3,7,-,4,0,0
25802,5,3,9,-,1,0,0
25803,6,3,8,-,5,0,0
25804,4,3,4,-,1,0,0
25805,6,3,4,-,5,0,0
25806,6,2,7,-,3,0,0
25807,4,2,5,-,2,0,0
25808,6,4,6,-,4,0,0
25809,6,3,8,-,1,0,0
25810,5,4,8,-,2,0,0
25811,5,1,9,-,2,0,0
25812,5,2,8,-,2,0,0
25813,6,3,7,-,3,0,0
25814,5,1,6,-,3,0,0
25815,6,3,9,-,3,0,0
25816,6,1,9,-,2,0,0
25817,8,3,7,-,8,2,7
25818,6,2,3,-,6,1,3
25819,5,10,11,-,5,6,11
25820,4,3,5,-,4,2,5
25821,8,2,7,-,8,1,7
25822,8,5,7,-,8,3,7
25823,4,4,5,-,4,1,5
25824,8,4,11,-,8,3,11
25825,8,2,3,-,8,1,3
25826,7,2,3,-,7,1,3
25827,8,6,7,-,8,1,7
25828,5,7,11,-,5,4,11
25829,6,3,5,-,6,1,5
25830,8,4,7,-,8,3,7
25831,7,6,7,-,7,3,7
25832,8,2,7,-,8,1,7
25833,6,6,7,-,6,4,7
25834,9,2,3,-,9,1,3
25835,6,5,7,-,6,1,7
25836,5,5,11,-,5,1,11
25837,5,7,11,-,5,1,11
25838,6,4,5,-,6,3,5
25839,6,6,11,-,6,3,11
25840,5,2,3,-,5,1,3
25841,8,6,11,-,8,3,11
25842,7,2,5,-,7,1,5
25843,4,4,7,-,4,2,7
25844,4,3,7,-,4,1,7
25845,6,8,11,-,6,3,11
25846,5,3,7,-,5,2,7
25847,6,4,7,-,6,1,7
25848,9,6,7,-,9,1,7
25849,6,4,5,-,6,2,5
25850,5,2,5,-,5,1,5
25851,5,8,11,-,5,6,11
25852,4,9,11,-,4,3,11
25853,3,4,7,-,3,2,7
25854,3,3,5,-,3,1,5
25855,3,5,7,-,3,3,7
25856,5,3,5,-,5,2,5
25857,7,3,7,-,7,2,7
25858,3,2,3,-,3,1,3
25859,4,3,5,-,4,1,5
25860,6,2,5,-,6,1,5
25861,3,3,7,-,3,1,7
25862,7,3,7,-,7,2,7
25863,7,4,5,-,7,1,5
25864,8,3,5,-,8,1,5
25865,3,3,11,-,3,2,11
25866,8,10,11,-,8,5,11
25867,4,2,3,-,4,1,3
25868,3,6,11,-,3,1,11
25869,7,3,5,-,7,2,5
25870,7,2,5,-,7,1,5
25871,5,2,5,-,5,1,5
25872,6,6,11,-,6,5,11
25873,9,4,7,-,9,1,7
25874,7,3,7,-,7,1,7
25875,7,5,11,-,7,1,11
25876,6,3,5,-,6,2,5
25877,9,6,7,-,9,4,7
25878,3,4,5,-,3,2,5
25879,5,2,5,-,5,1,5
25880,8,5,7,-,8,3,7
25881,8,3,11,-,8,2,11
25882,9,2,5,-,9,1,5
25883,3,5,7,-,3,1,7
25884,8,4,5,-,8,1,5
25885,9,9,11,-,9,2,11
25886,7,3,5,-,7,1,5
25887,6,4,11,-,6,1,11
25888,3,4,5,-,3,1,5
25889,8,5,7,-,8,1,7
25890,3,2,11,-,3,1,11
25891,8,3,11,-,8,2,11
25892,4,7,11,-,4,5,11
25893,9,2,7,-,9,1,7
25894,4,6,7,-,4,4,7
25895,6,2,5,-,6,1,5
25896,9,8,11,-,9,3,11
25897,8,8,11,-,8,2,11
25898,7,7,11,-,7,6,11
25899,6,2,7,-,6,1,7
25900,6,3,7,-,6,1,7
25901,3,6,7,-,3,5,7
25902,8,4,5,-,8,3,5
25903,6,4,7,-,6,2,7
25904,9,3,7,-,9,1,7
25905,8,6,7,-,8,1,7
25906,7,8,11,-,7,3,11
25907,8,3,5,-,8,2,5
25908,3,8,11,-,3,6,11
25909,7,10,11,-,7,9,11
25910,3,5,7,-,3,1,7
25911,8,5,7,-,8,4,7
25912,5,2,7,-,5,1,7
25913,5,8,11,-,5,2,11
25914,7,2,7,-,7,1,7
25915,9,7,11,-,9,3,11
25916,7,7,11,-,7,3,11
25917,8,8,11,-,8,1,11
25918,3,4,7,-,3,1,7
25919,3,3,7,-,3,1,7
25920,9,4,5,-,9,3,5
25921,8,9,11,-,8,2,11
25922,3,6,7,-,3,4,7
25923,4,3,5,-,4,1,5
25924,6,8,11,-,6,1,11
25925,7,3,11,-,7,2,11
25926,7,4,7,-,7,3,7
25927,9,2,7,-,9,1,7
25928,6,7,11,-,6,3,11
25929,4,2,11,-,4,1,11
25930,9,2,11,-,9,1,11
25931,7,3,7,-,7,1,7
25932,8,4,5,-,8,3,5
25933,9,3,5,-,9,1,5
25934,4,3,5,-,4,2,5
25935,7,4,11,-,7,1,11
25936,3,4,5,-,3,3,5
25937,7,8,11,-,7,3,11
25938,4,3,11,-,4,2,11
25939,8,3,5,-,8,2,5
25940,5,6,7,-,5,1,7
25941,5,2,7,-,5,1,7
25942,9,6,7,-,9,2,7
25943,9,3,5,-,9,1,5
25944,4,6,11,-,4,2,11
25945,8,2,5,-,8,1,5
25946,9,6,11,-,9,2,11
25947,4,4,7,-,4,1,7
25948,9,3,5,-,9,2,5
25949,3,10,11,-,3,4,11
25950,5,4,5,-,5,2,5
25951,7,10,11,-,7,7,11
25952,3,3,11,-,3,2,11
25953,6,6,11,-,6,2,11
25954,9,4,7,-,9,1,7
25955,5,5,7,-,5,2,7
25956,9,7,11,-,9,1,11
25957,6,3,7,-,6,2,7
25958,9,6,11,-,9,5,11
25959,9,4,7,-,9,2,7
25960,9,6,11,-,9,2,11
25961,7,5,7,-,7,4,7
25962,4,7,11,-,4,5,11
25963,8,2,5,-,8,1,5
25964,9,5,7,-,9,1,7
25965,6,4,5,-,6,2,5
25966,4,2,7,-,4,1,7
25967,7,3,5,-,7,1,5
25968,5,3,5,-,5,2,5
25969,9,6,7,-,9,3,7
25970,4,10,11,-,4,8,11
25971,8,10,11,-,8,4,11
25972,6,7,11,-,6,2,11
25973,3,10,11,-,3,9,11
25974,7,4,11,-,7,1,11
25975,4,4,5,-,4,2,5
25976,5,3,11,-,5,1,11
25977,9,7,11,-,9,5,11
25978,3,2,7,-,3,1,7
25979,9,2,5,-,9,1,5
25980,9,10,11,-,9,9,11
25981,3,5,7,-,3,2,7
25982,4,7,11,-,4,1,11
25983,7,6,7,-,7,5,7
25984,3,6,7,-,3,2,7
25985,4,3,11,-,4,1,11
25986,8,4,11,-,8,2,11
25987,8,8,11,-,8,7,11
25988,6,5,7,-,6,2,7
25989,5,4,11,-,5,3,11
25990,6,6,7,-,6,2,7
25991,9,3,5,-,9,2,5
25992,8,2,11,-,8,1,11
25993,8,6,11,-,8,3,11
25994,9,4,11,-,9,1,11
25995,9,3,11,-,9,1,11
25996,4,2,5,-,4,1,5
25997,7,3,7,-,7,2,7
25998,8,6,7,-,8,4,7
25999,7,3,7,-,7,1,7
26000,5,4,7,-,5,3,7
26001,3,10,11,-,3,3,11
26002,6,9,11,-,6,7,11
26003,4,6,11,-,4,1,11
26004,5,4,5,-,5,2,5
26005,8,4,7,-,8,2,7
26006,7,10,11,-,7,4,11
26007,8,3,5,-,8,1,5
26008,5,2,7,-,5,1,7
26009,3,10,11,-,3,2,11
26010,4,2,7,-,4,1,7
26011,6,4,5,-,6,1,5
26012,9,6,7,-,9,3,7
26013,8,2,5,-,8,1,5
26014,4,4,5,-,4,3,5
26015,6,5,7,-,6,4,7
26016,9,3,11,-,9,1,11
26017,5,3,11,-,5,1,11
26018,7,4,11,-,7,3,11
26019,8,7,11,-,8,3,11
26020,3,6,7,-,3,4,7
26021,6,3,11,-,6,1,11
26022,3,3,5,-,3,2,5
26023,9,5,7,-,9,3,7
26024,7,5,7,-,7,4,7
26025,4,5,11,-,4,3,11
26026,7,2,7,-,7,1,7
26027,5,5,11,-,5,1,11
26028,5,5,7,-,5,1,7
26029,7,6,7,-,7,5,7
26030,3,4,5,-,3,1,5
26031,6,4,11,-,6,1,11
26032,8,6,11,-,8,4,11
26033,6,2,5,-,6,1,5
26034,4,5,7,-,4,3,7
26035,9,2,7,-,9,1,7
26036,3,2,11,-,3,1,11
26037,8,2,7,-,8,1,7
26038,7,6,7,-,7,5,7
26039,8,2,11,-,8,1,11
26040,4,3,5,-,4,2,5
26041,4,2,11,-,4,1,11
26042,4,10,11,-,4,1,11
26043,7,5,7,-,7,3,7
26044,5,3,7,-,5,2,7
26045,6,9,11,-,6,7,11
26046,7,5,7,-,7,4,7
26047,8,4,7,-,8,1,7
26048,6,4,7,-,6,2,7
26049,8,4,11,-,8,3,11
26050,4,4,5,-,4,1,5
26051,8,5,11,-,8,4,11
26052,6,8,11,-,6,5,11
26053,5,8,11,-,5,2,11
26054,7,3,11,-,7,1,11
26055,7,4,5,-,7,3,5
26056,9,5,7,-,9,1,7
26057,4,5,7,-,4,3,7
26058,6,2,7,-,6,1,7
26059,3,4,11,-,3,3,11
26060,4,5,7,-,4,2,7
26061,3,6,7,-,3,2,7
26062,6,5,11,-,6,4,11
26063,7,9,11,-,7,7,11
26064,4,6,7,-,4,4,7
26065,5,3,7,-,5,1,7
26066,8,4,5,-,8,2,5
26067,3,2,5,-,3,1,5
26068,8,4,5,-,8,1,5
26069,5,4,7,-,5,1,7
26070,6,3,5,-,6,1,5
26071,7,4,5,-,7,1,5
26072,6,7,11,-,6,1,11
26073,9,3,11,-,9,2,11
26074,5,5,11,-,5,2,11
26075,3,4,7,-,3,3,7
26076,8,3,7,-,8,1,7
26077,9,5,11,-,9,1,11
26078,5,4,11,-,5,2,11
26079,8,5,7,-,8,4,7
26080,3,2,7,-,3,1,7
26081,4,10,11,-,4,2,11
26082,3,3,11,-,3,2,11
26083,6,10,11,-,6,8,11
26084,4,2,5,-,4,1,5
26085,6,5,7,-,6,1,7
26086,8,2,11,-,8,1,11
26087,5,4,11,-,5,3,11
26088,4,6,11,-,4,4,11
26089,9,8,11,-,9,7,11
26090,9,6,11,-,9,4,11
26091,8,3,5,-,8,1,5
26092,3,2,5,-,3,1,5
26093,3,2,5,-,3,1,5
26094,7,3,7,-,7,2,7
26095,3,8,11,-,3,5,11
26096,8,6,7,-,8,3,7
26097,3,5,11,-,3,2,11
26098,7,5,7,-,7,3,7
26099,3,3,5,-,3,1,5
26100,9,6,7,-,9,4,7
26101,3,4,11,-,3,1,11
26102,7,9,11,-,7,8,11
26103,7,4,7,-,7,3,7
26104,4,6,7,-,4,1,7
26105,6,5,11,-,6,3,11
26106,5,5,7,-,5,4,7
26107,3,3,5,-,3,2,5
26108,6,6,11,-,6,5,11
26109,3,9,11,-,3,7,11
26110,6,10,11,-,6,3,11
26111,3,7,11,-,3,3,11
26112,7,10,11,-,7,2,11
26113,9,6,7,-,9,2,7
26114,4,2,7,-,4,1,7
26115,6,3,5,-,6,2,5
26116,4,4,7,-,4,2,7
26117,7,8,11,-,7,1,11
26118,7,10,11,-,7,7,11
26119,3,2,11,-,3,1,11
26120,9,6,7,-,9,1,7
26121,9,2,5,-,9,1,5
26122,5,6,11,-,5,3,11
26123,8,5,7,-,8,2,7
26124,4,4,7,-,4,2,7
26125,3,3,7,-,3,2,7
26126,6,4,7,-,6,3,7
26127,3,6,7,-,3,3,7
26128,5,3,5,-,5,1,5
26129,3,2,11,-,3,1,11
26130,7,8,11,-,7,1,11
26131,4,3,5,-,4,1,5
26132,6,3,7,-,6,1,7
26133,9,2,11,-,9,1,11
26134,5,2,7,-,5,1,7
26135,4,8,11,-,4,7,11
26136,7,5,11,-,7,1,11
26137,6,5,7,-,6,4,7
26138,8,7,11,-,8,2,11
26139,7,4,7,-,7,1,7
26140,7,3,5,-,7,1,5
26141,8,5,11,-,8,2,11
26142,7,5,7,-,7,4,7
26143,4,3,7,-,4,2,7
26144,9,4,5,-,9,3,5
26145,7,5,11,-,7,2,11
26146,9,7,11,-,9,6,11
26147,5,4,5,-,5,1,5
26148,9,3,5,-,9,1,5
26149,9,5,7,-,9,1,7
26150,6,8,11,-,6,7,11
26151,6,10,11,-,6,4,11
26152,6,6,11,-,6,3,11
26153,7,2,5,-,7,1,5
26154,6,3,11,-,6,1,11
26155,3,3,5,-,3,1,5
26156,6,5,11,-,6,4,11
26157,6,7,11,-,6,3,11
26158,7,10,11,-,7,1,11
26159,3,6,7,-,3,1,7
26160,3,4,5,-,3,2,5
26161,8,10,11,-,8,7,11
26162,5,9,11,-,5,8,11
26163,4,4,11,-,4,2,11
26164,6,5,11,-,6,3,11
26165,3,7,11,-,3,1,11
26166,5,4,7,-,5,2,7
26167,9,5,7,-,9,2,7
26168,3,5,11,-,3,1,11
26169,7,4,5,-,7,2,5
26170,3,10,11,-,3,2,11
26171,3,9,11,-,3,7,11
26172,3,2,11,-,3,1,11
26173,7,3,7,-,7,1,7
26174,4,4,7,-,4,2,7
26175,5,3,5,-,5,1,5
26176,3,8,11,-,3,3,11
26177,5,3,11,-,5,2,11
26178,9,5,11,-,9,4,11
26179,6,4,11,-,6,3,11
26180,5,4,5,-,5,3,5
26181,4,8,11,-,4,1,11
26182,4,3,7,-,4,2,7
26183,8,7,11,-,8,5,11
26184,6,2,11,-,6,1,11
26185,6,4,5,-,6,1,5
26186,6,10,11,-,6,1,11
26187,7,6,7,-,7,2,7
26188,8,6,7,-,8,5,7
26189,6,3,7,-,6,1,7
26190,7,4,5,-,7,1,5
26191,4,5,11,-,4,2,11
26192,6,3,7,-,6,1,7
26193,3,5,7,-,3,2,7
26194,9,5,7,-,9,1,7
26195,4,10,11,-,4,3,11
26196,5,5,11,-,5,1,11
26197,6,10,11,-,6,1,11
26198,3,9,11,-,3,1,11
26199,5,7,11,-,5,2,11
26200,8,7,11,-,8,1,11
26201,9,4,5,-,9,2,5
26202,5,2,11,-,5,1,11
26203,7,3,5,-,7,2,5
26204,8,9,11,-,8,6,11
26205,6,6,7,-,6,3,7
26206,4,3,11,-,4,1,11
26207,3,4,5,-,3,2,5
26208,4,4,7,-,4,1,7
26209,8,10,11,-,8,4,11
26210,4,4,7,-,4,2,7
26211,3,5,7,-,3,4,7
26212,5,5,11,-,5,4,11
26213,6,2,7,-,6,1,7
26214,4,5,7,-,4,2,7
26215,9,4,5,-,9,1,5
26216,9,6,11,-,9,4,11
26217,5,2,11,-,5,1,11
26218,4,5,7,-,4,1,7
26219,6,7,11,-,6,1,11
26220,3,4,5,-,3,3,5
26221,4,5,7,-,4,4,7
26222,3,4,7,-,3,2,7
26223,3,6,7,-,3,4,7
26224,5,9,11,-,5,3,11
26225,5,5,7,-,5,2,7
26226,6,9,11,-,6,2,11
26227,4,7,11,-,4,4,11
26228,7,4,7,-,7,1,7
26229,4,4,5,-,4,1,5
26230,8,3,7,-,8,1,7
26231,7,2,7,-,7,1,7
26232,5,8,11,-,5,1,11
26233,7,4,7,-,7,2,7
26234,4,4,5,-,4,2,5
26235,5,4,7,-,5,2,7
26236,9,6,7,-,9,3,7
26237,5,8,11,-,5,7,11
26238,4,5,7,-,4,4,7
26239,8,4,5,-,8,2,5
26240,7,3,11,-,7,2,11
26241,3,6,11,-,3,5,11
26242,4,4,11,-,4,1,11
26243,7,4,5,-,7,2,5
26244,6,4,7,-,6,1,7
26245,8,10,11,-,8,2,11
26246,9,7,11,-,9,3,11
26247,4,3,11,-,4,1,11
26248,7,3,7,-,7,2,7
26249,9,4,5,-,9,3,5
26250,7,10,11,-,7,3,11
26251,4,5,7,-,4,2,7
26252,6,2,7,-,6,1,7
26253,7,6,7,-,7,5,7
26254,8,5,11,-,8,1,11
26255,5,4,7,-,5,3,7
26256,6,3,7,-,6,2,7
26257,4,4,5,-,4,3,5
26258,5,3,11,-,5,2,11
26259,7,4,11,-,7,2,11
26260,4,6,7,-,4,4,7
26261,3,7,11,-,3,6,11
26262,8,5,7,-,8,1,7
26263,6,6,7,-,6,5,7
